date,season,location,time,reef_zone,lat,lon,reef_name,reef,Fistularia commersonii,fish,abundance,size,visibility,temp,comments,Distribution,a,b,first_maturity, reef_fidelity,comments
18/03/2018,Spring,sdot_yam,10:00,bloks,32.492550,34.877280,True,True ,Siganus rivulatus,1,3,8,17,19,,Indo-Pacific,0.0123,2.98,13.5,Resident ,Species showing high reef-fidelity
18/03/2018,Spring,sdot_yam,10:00,bloks,32.492550,34.877280,True,True ,Spicara smaris,1,10,17,17,19,,Eastern Atlantic - Mediterranean,0.0105,2.97,8.9,Transient ,species showing low reef- fidelity
18/03/2018,Spring,sdot_yam,10:00,bloks,32.492550,34.877280,True,True ,Stephanolepis diaspros,1,2,15,17,19,,Indo-Pacific,0.0162,3.03,NA,Resident ,Species showing high reef-fidelity
18/03/2018,Spring,sdot_yam,10:30,water_column,32.494633,34.877960,Medussa,AR - 1,Trachrus sp.,1,300,7,17,19,,Eastern Atlantic - Mediterranean,0.0105,2.97,20,Occasional, high-mobility species
18/03/2018,Spring,sdot_yam,11:00,bloks,32.499030,34.880200,Sirenna,AR - 2,unknown,1,25,2.5,17,19,,,,,,,
18/03/2018,Spring,sdot_yam,11:00,bloks,32.499030,34.880200,Sirenna,AR - 2,unknown,1,50,2.5,17,19,,,,,,,
18/03/2018,Spring,sdot_yam,11:30,bloks,32.499030,34.880200,Athena,AR - 3,unknown,1,15,1,17,19,,,,,,,
18/03/2018,Spring,sdot_yam,11:30,bloks,32.499030,34.880200,Athena,AR - 3,unknown,1,10,2.5,17,19,,,,,,,
18/03/2018,Spring,sdot_yam,11:30,bloks,32.499030,34.880200,Athena,AR - 3,unknown,1,50,0.5,17,19,,,,,,,
28/03/2018,Spring,sdot_yam,10:00,water_column,32.492550,34.877280,True,True ,Boops boops,1,50,17,,19.5,,Eastern Atlantic - Mediterranean,0.011,2.9293,12.75,Transient ,species showing low reef- fidelity
28/03/2018,Spring,sdot_yam,11:00,water_column,32.499030,34.880200,Athena,AR - 3,Boops boops,1,100,12,,19.5,,Eastern Atlantic - Mediterranean,0.011,2.9293,12.75,Transient ,species showing low reef- fidelity
28/03/2018,Spring,sdot_yam,11:30,water_column,32.500896,34.880688,Tetis,AR - 4,Boops boops,1,400,8,,19.5,,Eastern Atlantic - Mediterranean,0.011,2.9293,12.75,Transient ,species showing low reef- fidelity
28/03/2018,Spring,sdot_yam,10:00,bloks,32.492550,34.877280,True,True ,Cheilodipterus novemstriatus,1,1,8,,19.5,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
28/03/2018,Spring,sdot_yam,10:00,bloks,32.492550,34.877280,True,True ,Diplodus sargus,1,10,20,,19.5,,Eastern Atlantic - Mediterranean,0.0151,3.06,18,Resident ,Species showing high reef-fidelity
28/03/2018,Spring,sdot_yam,10:30,bloks,32.494633,34.877960,Medussa,AR - 1,Diplodus sargus,1,1,10,,19.5,,Eastern Atlantic - Mediterranean,0.0151,3.06,18,Resident ,Species showing high reef-fidelity
28/03/2018,Spring,sdot_yam,10:00,bloks,32.492550,34.877280,True,True ,Diplodus vulgaris,1,2,15,,19.5,,Eastern Atlantic - Mediterranean,0.0126,3.11,15.75,Resident ,Species showing high reef-fidelity
28/03/2018,Spring,sdot_yam,10:00,sand,32.492550,34.877280,True,True ,Fistularia commersonii,1,4,40,,19.5,,Indo-Pacific,0.0112,2.54,68.2,Transient ,species showing low reef- fidelity
28/03/2018,Spring,sdot_yam,11:00,sand,32.499030,34.880200,Athena,AR - 3,Fistularia commersonii,1,1,60,,19.5,,Indo-Pacific,0.0112,2.54,68.2,Transient ,species showing low reef- fidelity
28/03/2018,Spring,sdot_yam,10:00,sand,32.492550,34.877280,True,True ,Mullus surmuletus,1,5,15,,19.5,,Eastern Atlantic - Mediterranean,0.0081,3.16,15.1,Transient ,species showing low reef- fidelity
28/03/2018,Spring,sdot_yam,10:30,sand,32.494633,34.877960,Medussa,AR - 1,Mullus surmuletus,1,50,15,,19.5,,Eastern Atlantic - Mediterranean,0.0081,3.16,15.1,Transient ,species showing low reef- fidelity
28/03/2018,Spring,sdot_yam,10:00,bloks,32.492550,34.877280,True,True ,Pagrus coeruleostictus,1,3,8,17,19,,Eastern Atlantic - Mediterranean,0.0257,2.9,19.05,Transient ,species showing low reef- fidelity
28/03/2018,Spring,sdot_yam,10:30,bloks,32.499030,34.880200,Sirenna,AR - 2,Pagrus coeruleostictus,1,2,5,,19.5,,Eastern Atlantic - Mediterranean,0.0257,2.9,19.05,Transient ,species showing low reef- fidelity
28/03/2018,Spring,sdot_yam,11:00,bloks,32.499030,34.880200,Athena,AR - 3,Pagrus coeruleostictus,1,4,10,,19.5,,Eastern Atlantic - Mediterranean,0.0257,2.9,19.05,Transient ,species showing low reef- fidelity
28/03/2018,Spring,sdot_yam,11:30,bloks,32.500896,34.880688,Tetis,AR - 4,Pagrus coeruleostictus,1,30,10,,19.5,,Eastern Atlantic - Mediterranean,0.0257,2.9,19.05,Transient ,species showing low reef- fidelity
28/03/2018,Spring,sdot_yam,10:00,sand,32.492550,34.877280,True,True ,Parupeneus forskalii,1,3,15,,19.5,,Indo-Pacific,NA,NA,NA,Transient ,species showing low reef- fidelity
28/03/2018,Spring,sdot_yam,10:30,water_column,32.494633,34.877960,Medussa,AR - 1,Parupeneus forskalii,1,2,12,,19.5,,Indo-Pacific,NA,NA,NA,Transient ,species showing low reef- fidelity
28/03/2018,Spring,sdot_yam,10:30,bloks,32.494633,34.877960,Medussa,AR - 1,Pempheris vanicolensis,1,1,15,,19.5,,Indo-Pacific,0.0119,3.026,NA,Resident ,Species showing high reef-fidelity
28/03/2018,Spring,sdot_yam,10:00,bloks,32.492550,34.877280,True,True ,Siganus rivulatus,1,5,12,,19.5,,Indo-Pacific,0.0123,2.98,13.5,Resident ,Species showing high reef-fidelity
28/03/2018,Spring,sdot_yam,11:00,water_column,32.499030,34.880200,Athena,AR - 3,Spicara smaris,1,1,15,,19.5,,Eastern Atlantic - Mediterranean,0.0105,2.97,8.9,Transient ,species showing low reef- fidelity
28/03/2018,Spring,sdot_yam,10:00,bloks,32.492550,34.877280,True,True ,Stephanolepis diaspros,1,2,12,,19.5,,Indo-Pacific,0.0162,3.03,NA,Resident ,Species showing high reef-fidelity
28/03/2018,Spring,sdot_yam,10:00,bloks,32.492550,34.877280,True,True ,Stephanolepis diaspros,1,1,10,,19.5,,Indo-Pacific,0.0162,3.03,NA,Resident ,Species showing high reef-fidelity
28/03/2018,Spring,sdot_yam,10:00,bloks,32.492550,34.877280,True,True ,Stephanolepis diaspros,1,1,12,,19.5,,Indo-Pacific,0.0162,3.03,NA,Resident ,Species showing high reef-fidelity
28/03/2018,Spring,sdot_yam,10:30,bloks,32.494633,34.877960,Medussa,AR - 1,Stephanolepis diaspros,1,2,8,,19.5,,Indo-Pacific,0.0162,3.03,NA,Resident ,Species showing high reef-fidelity
28/03/2018,Spring,sdot_yam,10:30,bloks,32.494633,34.877960,Medussa,AR - 1,Stephanolepis diaspros,1,1,14,,19.5,,Indo-Pacific,0.0162,3.03,NA,Resident ,Species showing high reef-fidelity
28/03/2018,Spring,sdot_yam,11:30,bloks,32.500896,34.880688,Tetis,AR - 4,Stephanolepis diaspros,1,1,10,,19.5,,Indo-Pacific,0.0162,3.03,NA,Resident ,Species showing high reef-fidelity
28/03/2018,Spring,sdot_yam,10:00,water_column,32.492550,34.877280,True,True ,Trachrus sp.,1,3,20,,19.5,,Eastern Atlantic - Mediterranean,0.0105,2.97,20,Occasional, high-mobility species
28/03/2018,Spring,sdot_yam,10:30,water_column,32.494633,34.877960,Medussa,AR - 1,Trachrus sp.,1,300,10,,19.5,,Eastern Atlantic - Mediterranean,0.0105,2.97,20,Occasional, high-mobility species
28/03/2018,Spring,sdot_yam,10:30,water_column,32.499030,34.880200,Sirenna,AR - 2,Trachrus sp.,1,150,12,,19.5,,Eastern Atlantic - Mediterranean,0.0105,2.97,20,Occasional, high-mobility species
28/03/2018,Spring,sdot_yam,10:30,water_column,32.499030,34.880200,Sirenna,AR - 2,Trachrus sp.,1,500,30,,19.5,,Eastern Atlantic - Mediterranean,0.0105,2.97,20,Occasional, high-mobility species
28/03/2018,Spring,sdot_yam,10:30,water_column,32.499030,34.880200,Sirenna,AR - 2,Trachrus sp.,1,1500,15,,19.5,,Eastern Atlantic - Mediterranean,0.0105,2.97,20,Occasional, high-mobility species
28/03/2018,Spring,sdot_yam,10:30,bloks,32.499030,34.880200,Sirenna,AR - 2,unknown,1,50,2,,19.5,,,,,,,
10/04/2018,Spring,sdot_yam,,bloks,32.492550,34.877280,True,True ,Balistes capriscus,1,1,20,16,20.5,,Eastern Atlantic - Mediterranean, 0.0209, 2.94,NA,Resident ,Species showing high reef-fidelity
10/04/2018,Spring,sdot_yam,,bloks,32.499030,34.880200,Athena,AR - 3,blenny,1,1,8,16,20.5,,Eastern Atlantic - Mediterranean,NA,NA,NA,Resident ,Species showing high reef-fidelity
10/04/2018,Spring,sdot_yam,,water_column,32.492550,34.877280,True,True ,Boops boops,1,1000,10,16,20.5,,Eastern Atlantic - Mediterranean,0.011,2.9293,12.75,Transient ,species showing low reef- fidelity
10/04/2018,Spring,sdot_yam,,water_column,32.494633,34.877960,Medussa,AR - 1,Boops boops,1,50,10,16,20.5,,Eastern Atlantic - Mediterranean,0.011,2.9293,12.75,Transient ,species showing low reef- fidelity
10/04/2018,Spring,sdot_yam,,water_column,32.499030,34.880200,Sirenna,AR - 2,Boops boops,1,50,12,16,20.5,,Eastern Atlantic - Mediterranean,0.011,2.9293,12.75,Transient ,species showing low reef- fidelity
10/04/2018,Spring,sdot_yam,,water_column,32.500896,34.880688,Tetis,AR - 4,Boops boops,1,6000,12,16,20.5,,Eastern Atlantic - Mediterranean,0.011,2.9293,12.75,Transient ,species showing low reef- fidelity
10/04/2018,Spring,sdot_yam,,bloks,32.492550,34.877280,True,True ,Diplodus sargus,1,1,12,16,20.5,,Eastern Atlantic - Mediterranean,0.0151,3.06,18,Resident ,Species showing high reef-fidelity
10/04/2018,Spring,sdot_yam,,bloks,32.492550,34.877280,True,True ,Diplodus sargus,1,1,12,16,20.5,,Eastern Atlantic - Mediterranean,0.0151,3.06,18,Resident ,Species showing high reef-fidelity
10/04/2018,Spring,sdot_yam,,bloks,32.492550,34.877280,True,True ,Diplodus sargus,1,10,15,16,20.5,,Eastern Atlantic - Mediterranean,0.0151,3.06,18,Resident ,Species showing high reef-fidelity
10/04/2018,Spring,sdot_yam,,bloks,32.492550,34.877280,True,True ,Diplodus sargus,1,1,20,16,20.5,,Eastern Atlantic - Mediterranean,0.0151,3.06,18,Resident ,Species showing high reef-fidelity
10/04/2018,Spring,sdot_yam,,bloks,32.492550,34.877280,True,True ,Diplodus sargus,1,1,15,16,20.5,,Eastern Atlantic - Mediterranean,0.0151,3.06,18,Resident ,Species showing high reef-fidelity
10/04/2018,Spring,sdot_yam,,bloks,32.492550,34.877280,True,True ,Diplodus sargus,1,10,12,16,20.5,,Eastern Atlantic - Mediterranean,0.0151,3.06,18,Resident ,Species showing high reef-fidelity
10/04/2018,Spring,sdot_yam,,sand,32.494633,34.877960,Medussa,AR - 1,Fistularia commersonii,1,3,45,16,20.5,,Indo-Pacific,0.0112,2.54,68.2,Transient ,species showing low reef- fidelity
10/04/2018,Spring,sdot_yam,,sand,32.500896,34.880688,Tetis,AR - 4,Fistularia commersonii,1,18,60,16,20.5,,Indo-Pacific,0.0112,2.54,68.2,Transient ,species showing low reef- fidelity
10/04/2018,Spring,sdot_yam,,bloks,32.499030,34.880200,Sirenna,AR - 2,Juvenile,1,50,4,16,20.5,,,,,,,
10/04/2018,Spring,sdot_yam,,bloks,32.499030,34.880200,Athena,AR - 3,Juvenile,1,500,4,16,20.5,,,,,,,
10/04/2018,Spring,sdot_yam,,bloks,32.499030,34.880200,Athena,AR - 3,Juvenile,1,300,3,16,20.5,,,,,,,
10/04/2018,Spring,sdot_yam,,sand,32.492550,34.877280,True,True ,Mullus surmuletus,1,150,10,16,20.5,,Eastern Atlantic - Mediterranean,0.0081,3.16,15.1,Transient ,species showing low reef- fidelity
10/04/2018,Spring,sdot_yam,,sand,32.494633,34.877960,Medussa,AR - 1,Mullus surmuletus,1,50,10,16,20.5,,Eastern Atlantic - Mediterranean,0.0081,3.16,15.1,Transient ,species showing low reef- fidelity
10/04/2018,Spring,sdot_yam,,sand,32.499030,34.880200,Sirenna,AR - 2,Mullus surmuletus,1,150,12,16,20.5,,Eastern Atlantic - Mediterranean,0.0081,3.16,15.1,Transient ,species showing low reef- fidelity
10/04/2018,Spring,sdot_yam,,sand,32.499030,34.880200,Athena,AR - 3,Mullus surmuletus,1,300,10,16,20.5,,Eastern Atlantic - Mediterranean,0.0081,3.16,15.1,Transient ,species showing low reef- fidelity
10/04/2018,Spring,sdot_yam,,sand,32.499030,34.880200,Athena,AR - 3,Mullus surmuletus,1,1,6,16,20.5,,Eastern Atlantic - Mediterranean,0.0081,3.16,15.1,Transient ,species showing low reef- fidelity
10/04/2018,Spring,sdot_yam,,sand,32.500896,34.880688,Tetis,AR - 4,Mullus surmuletus,1,50,12,16,20.5,,Eastern Atlantic - Mediterranean,0.0081,3.16,15.1,Transient ,species showing low reef- fidelity
10/04/2018,Spring,sdot_yam,,bloks,32.492550,34.877280,True,True ,Pagrus coeruleostictus,1,12,8,16,20.5,,Eastern Atlantic - Mediterranean,0.0257,2.9,19.05,Transient ,species showing low reef- fidelity
10/04/2018,Spring,sdot_yam,,bloks,32.492550,34.877280,True,True ,Pagrus coeruleostictus,1,6,10,16,20.5,,Eastern Atlantic - Mediterranean,0.0257,2.9,19.05,Transient ,species showing low reef- fidelity
10/04/2018,Spring,sdot_yam,,bloks,32.492550,34.877280,True,True ,Pagrus coeruleostictus,1,10,10,16,20.5,,Eastern Atlantic - Mediterranean,0.0257,2.9,19.05,Transient ,species showing low reef- fidelity
10/04/2018,Spring,sdot_yam,,bloks,32.499030,34.880200,Sirenna,AR - 2,Pagrus coeruleostictus,1,6,8,16,20.5,,Eastern Atlantic - Mediterranean,0.0257,2.9,19.05,Transient ,species showing low reef- fidelity
10/04/2018,Spring,sdot_yam,,bloks,32.499030,34.880200,Sirenna,AR - 2,Pagrus coeruleostictus,1,1,6,16,20.5,,Eastern Atlantic - Mediterranean,0.0257,2.9,19.05,Transient ,species showing low reef- fidelity
10/04/2018,Spring,sdot_yam,,bloks,32.500896,34.880688,Tetis,AR - 4,Pagrus coeruleostictus,1,4,18,16,20.5,,Eastern Atlantic - Mediterranean,0.0257,2.9,19.05,Transient ,species showing low reef- fidelity
10/04/2018,Spring,sdot_yam,,sand,32.492550,34.877280,True,True ,Parupeneus forskalii,1,2,12,16,20.5,,Indo-Pacific,NA,NA,NA,Transient ,species showing low reef- fidelity
10/04/2018,Spring,sdot_yam,,sand,32.494633,34.877960,Medussa,AR - 1,Parupeneus forskalii,1,3,12,16,20.5,,Indo-Pacific,NA,NA,NA,Transient ,species showing low reef- fidelity
10/04/2018,Spring,sdot_yam,,sand,32.500896,34.880688,Tetis,AR - 4,Parupeneus forskalii,1,1,18,16,20.5,,Indo-Pacific,NA,NA,NA,Transient ,species showing low reef- fidelity
10/04/2018,Spring,sdot_yam,,sand,32.500896,34.880688,Tetis,AR - 4,Parupeneus forskalii,1,1,20,16,20.5,,Indo-Pacific,NA,NA,NA,Transient ,species showing low reef- fidelity
10/04/2018,Spring,sdot_yam,,bloks,32.492550,34.877280,True,True ,Serranus cabrilla ,1,1,15,,20.5,,Eastern Atlantic - Mediterranean, 0.0174,2.85,10,Resident ,Species showing high reef-fidelity
10/04/2018,Spring,sdot_yam,,bloks,32.500896,34.880688,Tetis,AR - 4,Serranus scriba,1,1,18,16,20.5,,Eastern Atlantic - Mediterranean,0.012,3.04,16.3,Resident ,Species showing high reef-fidelity
10/04/2018,Spring,sdot_yam,,bloks,32.492550,34.877280,True,True ,Siganus rivulatus,1,30,12,16,20.5,,Indo-Pacific,0.0123,2.98,13.5,Resident ,Species showing high reef-fidelity
10/04/2018,Spring,sdot_yam,,bloks,32.494633,34.877960,Medussa,AR - 1,Siganus rivulatus,1,1,12,16,20.5,,Indo-Pacific,0.0123,2.98,13.5,Resident ,Species showing high reef-fidelity
10/04/2018,Spring,sdot_yam,,bloks,32.499030,34.880200,Athena,AR - 3,Siganus rivulatus,1,6,12,16,20.5,,Indo-Pacific,0.0123,2.98,13.5,Resident ,Species showing high reef-fidelity
10/04/2018,Spring,sdot_yam,,bloks,32.500896,34.880688,Tetis,AR - 4,Siganus rivulatus,1,10,12,16,20.5,,Indo-Pacific,0.0123,2.98,13.5,Resident ,Species showing high reef-fidelity
10/04/2018,Spring,sdot_yam,,bloks,32.492550,34.877280,True,True ,Stephanolepis diaspros,1,2,15,16,20.5,,Indo-Pacific,0.0162,3.03,NA,Resident ,Species showing high reef-fidelity
10/04/2018,Spring,sdot_yam,,bloks,32.492550,34.877280,True,True ,Stephanolepis diaspros,1,1,12,16,20.5,,Indo-Pacific,0.0162,3.03,NA,Resident ,Species showing high reef-fidelity
10/04/2018,Spring,sdot_yam,,bloks,32.494633,34.877960,Medussa,AR - 1,Stephanolepis diaspros,1,1,12,16,20.5,,Indo-Pacific,0.0162,3.03,NA,Resident ,Species showing high reef-fidelity
10/04/2018,Spring,sdot_yam,,bloks,32.500896,34.880688,Tetis,AR - 4,Stephanolepis diaspros,1,1,15,16,20.5,,Indo-Pacific,0.0162,3.03,NA,Resident ,Species showing high reef-fidelity
10/04/2018,Spring,sdot_yam,,bloks,32.492550,34.877280,True,True ,Terapon puta,1,1,15,16,20.5,,Indo-Pacific,0.01775,3,NA,Resident ,Species showing high reef-fidelity
10/04/2018,Spring,sdot_yam,,water_column,32.492550,34.877280,True,True ,Trachrus sp.,1,600,15,16,20.5,,Eastern Atlantic - Mediterranean,0.0105,2.97,20,Occasional, high-mobility species
10/04/2018,Spring,sdot_yam,,water_column,32.499030,34.880200,Sirenna,AR - 2,Trachrus sp.,1,30,8,16,20.5,,Eastern Atlantic - Mediterranean,0.0105,2.97,20,Occasional, high-mobility species
10/04/2018,Spring,sdot_yam,,water_column,32.499030,34.880200,Athena,AR - 3,Trachrus sp.,1,5000,8,16,20.5,,Eastern Atlantic - Mediterranean,0.0105,2.97,20,Occasional, high-mobility species
03/05/2018,Spring,sdot_yam,,water_column,32.499030,34.880200,Athena,AR - 3,Alepes djedaba,1,30,5,,22.5,,Indo-Pacific,0.0488,2.816,18.9,Occasional, high-mobility species
03/05/2018,Spring,sdot_yam,,bloks,32.500896,34.880688,Tetis,AR - 4,Apogonichthyoides pharaonis,1,1,10,,22.5,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
03/05/2018,Spring,sdot_yam,,bloks,32.500896,34.880688,Tetis,AR - 4,Apogonichthyoides pharaonis,1,6,8,,22.5,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
03/05/2018,Spring,sdot_yam,,bloks,32.499030,34.880200,Athena,AR - 3,Apogonichthyoides pharaonis,1,1,8,,22.5,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
03/05/2018,Spring,sdot_yam,,bloks,32.499030,34.880200,Athena,AR - 3,Apogonichthyoides pharaonis,1,1,6,,22.5,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
03/05/2018,Spring,sdot_yam,,water_column,32.500896,34.880688,Tetis,AR - 4,Boops boops,1,20,12,,22.5,,Eastern Atlantic - Mediterranean,0.011,2.9293,12.75,Transient ,species showing low reef- fidelity
03/05/2018,Spring,sdot_yam,,water_column,32.500896,34.880688,Tetis,AR - 4,Boops boops,1,300,15,,22.5,,Eastern Atlantic - Mediterranean,0.011,2.9293,12.75,Transient ,species showing low reef- fidelity
03/05/2018,Spring,sdot_yam,,water_column,32.499030,34.880200,Athena,AR - 3,Boops boops,1,500,12,,22.5,,Eastern Atlantic - Mediterranean,0.011,2.9293,12.75,Transient ,species showing low reef- fidelity
03/05/2018,Spring,sdot_yam,,bloks,32.499030,34.880200,Athena,AR - 3,Cheilodipterus novemstriatus,1,1,4,,22.5,,Indo-Pacific,NA,NA,NA,Resident ,Species showing high reef-fidelity
03/05/2018,Spring,sdot_yam,,bloks,32.499030,34.880200,Athena,AR - 3,Chromis chromis,1,1,12,,22.5,,Eastern Atlantic - Mediterranean,0.0316,2.76,NA,Resident ,Species showing high reef-fidelity
03/05/2018,Spring,sdot_yam,,bloks,32.500896,34.880688,Tetis,AR - 4,Coris julis,1,1,4,,22.5,,Eastern Atlantic - Mediterranean, 0.0079,3.09,NA,Resident ,Species showing high reef-fidelity
03/05/2018,Spring,sdot_yam,,bloks,32.499030,34.880200,Athena,AR - 3,Epinephelus aeneus,1,1,40,,22.5,,Eastern Atlantic - Mediterranean,0.0081,3.11,50,Resident ,Species showing high reef-fidelity
03/05/2018,Spring,sdot_yam,,sand,32.500896,34.880688,Tetis,AR - 4,Fistularia commersonii,1,1,50,,22.5,,Indo-Pacific,0.0112,2.54,68.2,Transient ,species showing low reef- fidelity
03/05/2018,Spring,sdot_yam,,sand,32.499030,34.880200,Athena,AR - 3,Gobius bucchichi,1,1,10,,22.5,,Eastern Atlantic - Mediterranean,NA,NA,3.4,Resident ,Species showing high reef-fidelity
03/05/2018,Spring,sdot_yam,,sand,32.500896,34.880688,Tetis,AR - 4,Mullus surmuletus,1,30,10,,22.5,,Eastern Atlantic - Mediterranean,0.0081,3.16,15.1,Transient ,species showing low reef- fidelity
03/05/2018,Spring,sdot_yam,,sand,32.500896,34.880688,Tetis,AR - 4,Mullus surmuletus,1,50,10,,22.5,,Eastern Atlantic - Mediterranean,0.0081,3.16,15.1,Transient ,species showing low reef- fidelity
03/05/2018,Spring,sdot_yam,,sand,32.500896,34.880688,Tetis,AR - 4,Mullus surmuletus,1,300,12,,22.5,,Eastern Atlantic - Mediterranean,0.0081,3.16,15.1,Transient ,species showing low reef- fidelity
03/05/2018,Spring,sdot_yam,,bloks,32.500896,34.880688,Tetis,AR - 4,Pagrus coeruleostictus,1,4,12,,22.5,,Eastern Atlantic - Mediterranean,0.0257,2.9,19.05,Transient ,species showing low reef- fidelity
03/05/2018,Spring,sdot_yam,,bloks,32.500896,34.880688,Tetis,AR - 4,Pagrus coeruleostictus,1,6,12,,22.5,,Eastern Atlantic - Mediterranean,0.0257,2.9,19.05,Transient ,species showing low reef- fidelity
03/05/2018,Spring,sdot_yam,,sand,32.500896,34.880688,Tetis,AR - 4,Parupeneus forskalii,1,1,16,,22.5,,Indo-Pacific,NA,NA,NA,Transient ,species showing low reef- fidelity
03/05/2018,Spring,sdot_yam,,sand,32.500896,34.880688,Tetis,AR - 4,Parupeneus forskalii,1,10,12,,22.5,,Indo-Pacific,NA,NA,NA,Transient ,species showing low reef- fidelity
